ENSG,ω_lower,ω,ω_upper,ω0_lower,ω0,ω0_upper,category,TR_ID_Homo_sapiens,TR_ID_Chlorocebus_sabaeus,TR_ID_Bos_taurus,TR_ID_Equus_caballus,TR_ID_Ovis_aries,TR_ID_Capra_hircus,TR_ID_Canis_familiaris
ENSG00000159339_PADI4,0.308284,0.331567,0.35636999999999996,0.258377,0.27877399999999997,0.29880999999999996,adaptive,ENST00000375448,ENSCSAT00000017669,ENSBTAT00000015991,ENSECAT00000011664,ENSOART00000011986,XM_018054703.1,ENSCAFT00000024991
ENSG00000159346_ADIPOR1,0.0495112,0.05966900000000001,0.07003039999999999,0.0828035,0.100142,0.11913800000000001,unclassified,ENST00000340990,ENSCSAT00000012323,Null,Null,Null,XM_018059922.1,ENSCAFT00000016486
ENSG00000159348_CYB5R1,0.133991,0.152049,0.17405299999999999,0.15674200000000002,0.181187,0.205866,unclassified,ENST00000367249,ENSCSAT00000012333,ENSBTAT00000026548,ENSECAT00000010368,ENSOART00000019674,XM_018060843.1,ENSCAFT00000016466
ENSG00000159352_PSMD4,0.0246579,0.0312952,0.03913730000000001,0.0314818,0.0407223,0.05202869999999999,unclassified,ENST00000368881,Null,ENSBTAT00000008019,Null,ENSOART00000022842,XM_005677612.3,ENSCAFT00000019980
ENSG00000159363_ATP13A2,0.187834,0.200073,0.21276,0.19376600000000002,0.208992,0.222815,nearly-neutral,ENST00000326735,ENSCSAT00000017674,ENSBTAT00000010946,ENSECAT00000018349,ENSOART00000012446,XM_018044900.1,ENSCAFT00000025109
ENSG00000159374_M1AP,0.328735,0.359311,0.391505,0.364531,0.39267399999999997,0.419779,unclassified,ENST00000290536,ENSCSAT00000013849,ENSBTAT00000009183,ENSECAT00000021924,ENSOART00000013969,XM_005686314.3,ENSCAFT00000043253
ENSG00000159377_PSMB4,0.0932695,0.111801,0.128499,0.116191,0.14081,0.167754,unclassified,ENST00000290541,ENSCSAT00000016727,ENSBTAT00000028364,ENSECAT00000007115,ENSOART00000022875,XM_005677722.3,ENSCAFT00000020153
ENSG00000159387_IRX6,0.258439,0.27919499999999997,0.30197199999999996,0.32274200000000003,0.34873000000000004,0.37646199999999996,epistasis,ENST00000290552,ENSCSAT00000003318,ENSBTAT00000021815,ENSECAT00000025275,ENSOART00000019622,XM_018061997.1,ENSCAFT00000014998
ENSG00000159388_BTG2,0.051138300000000005,0.0663048,0.08728999999999999,0.0730652,0.0958426,0.122645,unclassified,ENST00000475157,ENSCSAT00000012437,ENSBTAT00000020860,ENSECAT00000018126,ENSOART00000001688,XM_018059998.1,ENSCAFT00000015026
ENSG00000159398_CES5A,0.37993899999999997,0.412857,0.445334,0.36998400000000004,0.39412600000000003,0.417333,nearly-neutral,ENST00000521992,ENSCSAT00000003179,ENSBTAT00000014830,ENSECAT00000011396,ENSOART00000020212,XM_005691990.3,ENSCAFT00000014826
ENSG00000159399_HK2,0.0491171,0.05613869999999999,0.0626468,0.059495900000000004,0.06779410000000001,0.0772598,unclassified,ENST00000290573,ENSCSAT00000013904,ENSBTAT00000060994,ENSECAT00000024506,ENSOART00000014034,XM_018054976.1,ENSCAFT00000013192
ENSG00000159409_CELF3,0.019956,0.0271863,0.0352455,0.0352655,0.047473800000000003,0.0621684,unclassified,ENST00000420342,ENSCSAT00000016716,ENSBTAT00000033848,ENSECAT00000021912,ENSOART00000022910,XM_018046085.1,ENSCAFT00000020318
ENSG00000159423_ALDH4A1,0.0994922,0.109786,0.122574,0.10356199999999999,0.12149000000000001,0.13710799999999998,nearly-neutral,ENST00000290597,ENSCSAT00000017661,ENSBTAT00000020285,ENSECAT00000012728,ENSOART00000011362,XM_018054760.1,ENSCAFT00000024558
ENSG00000159445_THEM4,0.46820100000000003,0.5309590000000001,0.607334,0.347595,0.39011799999999996,0.428017,adaptive,ENST00000368814,ENSCSAT00000016699,ENSBTAT00000046523,ENSECAT00000021379,ENSOART00000022957,XM_005677585.3,ENSCAFT00000049563
ENSG00000159459_UBR1,0.11646600000000001,0.12529200000000001,0.13330999999999998,0.137737,0.149253,0.160274,epistasis,ENST00000290650,ENSCSAT00000006952,ENSBTAT00000028086,ENSECAT00000013490,ENSOART00000022422,XM_005685547.3,ENSCAFT00000049935
ENSG00000159461_AMFR,0.0584519,0.0681078,0.076309,0.07711069999999999,0.0893634,0.105176,epistasis,ENST00000290649,ENSCSAT00000003174,ENSBTAT00000004952,ENSECAT00000017000,ENSOART00000020099,XM_018062011.1,ENSCAFT00000014581
ENSG00000159479_MED8,0.046225300000000004,0.057696000000000004,0.0740475,0.06834680000000001,0.0867676,0.106075,unclassified,ENST00000290663,ENSCSAT00000017350,ENSBTAT00000022477,ENSECAT00000010905,ENSOART00000000102,XM_005678569.3,ENSCAFT00000008450
ENSG00000159495_TGM7,0.276389,0.298114,0.320342,0.295037,0.313671,0.332512,nearly-neutral,ENST00000452443,ENSCSAT00000007106,ENSBTAT00000020482,ENSECAT00000000390,ENSOART00000010577,XM_005695291.2,ENSCAFT00000019115
ENSG00000159579_RSPRY1,0.0488932,0.0592957,0.0687595,0.06820760000000001,0.08220620000000001,0.098867,unclassified,ENST00000394420,ENSCSAT00000002962,ENSBTAT00000006361,ENSECAT00000014565,ENSOART00000020614,XM_018062037.1,ENSCAFT00000013986
ENSG00000159588_CCDC17,0.443342,0.474972,0.508558,0.49348100000000006,0.522951,0.551538,unclassified,ENST00000528266,ENSCSAT00000017314,ENSBTAT00000011601,ENSECAT00000014046,ENSOART00000002057,XM_018043628.1,ENSCAFT00000007232
ENSG00000159592_GPBP1L1,0.141735,0.16205,0.182052,0.184309,0.208927,0.236362,epistasis,ENST00000290795,ENSCSAT00000017312,Null,ENSECAT00000025329,Null,XM_005678524.3,ENSCAFT00000007228
ENSG00000159593_NAE1,0.08945460000000001,0.10311300000000001,0.117336,0.114329,0.13142,0.151444,unclassified,ENST00000359087,ENSCSAT00000002651,ENSBTAT00000013367,ENSECAT00000023443,ENSOART00000002496,XM_018062091.1,ENSCAFT00000032493
ENSG00000159596_TMEM69,0.47379,0.545976,0.6163810000000001,0.426712,0.474287,0.522275,unclassified,ENST00000372025,ENSCSAT00000017311,Null,ENSECAT00000025112,ENSOART00000002185,XM_013962893.2,ENSCAFT00000046687
ENSG00000159618_ADGRG5,0.407783,0.44370600000000004,0.482329,0.291688,0.315253,0.336894,adaptive,ENST00000349457,ENSCSAT00000002901,ENSBTAT00000046723,ENSECAT00000022366,ENSOART00000000505,XM_018062044.1,ENSCAFT00000050147
ENSG00000159625_DRC7,0.186961,0.20155499999999998,0.217798,0.171735,0.185824,0.19905,unclassified,ENST00000360716,ENSCSAT00000002886,ENSBTAT00000010526,ENSECAT00000013244,ENSOART00000000751,XM_005692029.2,ENSCAFT00000013773
ENSG00000159648_TEPP,0.20516199999999998,0.237402,0.27170300000000003,0.20979299999999998,0.2411,0.275956,nearly-neutral,ENST00000290871,ENSCSAT00000002823,ENSBTAT00000016991,ENSECAT00000018806,ENSOART00000001112,XM_013971037.2,ENSCAFT00000046609
ENSG00000159650_UROC1,0.11026099999999998,0.12080999999999999,0.132702,0.12174000000000001,0.13508,0.149925,unclassified,ENST00000383579,ENSCSAT00000006143,ENSBTAT00000011563,ENSECAT00000022454,ENSOART00000009029,XM_018066947.1,ENSCAFT00000006209
ENSG00000159658_EFCAB14,0.304846,0.337466,0.37225199999999997,0.342713,0.37232,0.403484,unclassified,ENST00000371933,ENSCSAT00000017292,ENSBTAT00000000106,ENSECAT00000009388,Null,XM_005678500.3,ENSCAFT00000006756
ENSG00000159674_SPON2,0.12450499999999999,0.141491,0.1586,0.158051,0.179286,0.201845,unclassified,ENST00000290902,ENSCSAT00000013672,ENSBTAT00000005582,ENSECAT00000017945,ENSOART00000017613,XM_018049875.1,ENSCAFT00000026437
ENSG00000159685_CHCHD6,0.329938,0.37893699999999997,0.434612,0.347515,0.387908,0.432734,nearly-neutral,ENST00000508789,ENSCSAT00000006187,ENSBTAT00000043631,ENSECAT00000000012,Null,XM_018038406.1,ENSCAFT00000006280
ENSG00000159692_CTBP1,0.0103053,0.014013,0.0178204,0.018909400000000003,0.025659699999999997,0.0338806,unclassified,ENST00000290921,ENSCSAT00000013679,ENSBTAT00000011166,ENSECAT00000016987,ENSOART00000017575,XM_018049871.1,ENSCAFT00000026428
ENSG00000159708_LRRC36,0.30792600000000003,0.331988,0.359001,0.355715,0.37777,0.403393,unclassified,ENST00000329956,ENSCSAT00000001909,ENSBTAT00000002402,ENSECAT00000023009,ENSOART00000003199,XM_018062145.1,ENSCAFT00000032431
ENSG00000159713_TPPP3,0.033226,0.043442400000000006,0.057435400000000005,0.0419197,0.0591493,0.08591599999999999,unclassified,ENST00000393957,ENSCSAT00000001920,ENSBTAT00000026407,ENSECAT00000007216,ENSOART00000003212,XM_005692139.3,ENSCAFT00000032430
ENSG00000159714_ZDHHC1,0.197286,0.22207,0.24474200000000002,0.240761,0.26727,0.291455,unclassified,ENST00000348579,ENSCSAT00000001926,ENSBTAT00000013295,ENSECAT00000011184,ENSOART00000003223,XM_018062147.1,ENSCAFT00000032429
ENSG00000159720_ATP6V0D1,0.00516221,0.00795392,0.0125535,0.012329999999999999,0.0204792,0.0295127,unclassified,ENST00000540149,ENSCSAT00000001931,ENSBTAT00000019346,ENSECAT00000016558,ENSOART00000003248,XM_005692458.3,ENSCAFT00000032422
ENSG00000159723_AGRP,0.23121399999999998,0.271135,0.317815,0.303487,0.352686,0.409912,unclassified,ENST00000290953,ENSCSAT00000001932,ENSBTAT00000019347,ENSECAT00000017741,ENSOART00000003252,XM_018062163.1,ENSCAFT00000032421
ENSG00000159733_ZFYVE28,0.20999400000000001,0.226267,0.24270999999999998,0.245718,0.26664499999999997,0.283481,epistasis,ENST00000290974,ENSCSAT00000013839,ENSBTAT00000034512,ENSECAT00000026932,Null,XM_018049828.1,ENSCAFT00000023598
ENSG00000159753_CARMIL2,0.17667,0.188136,0.199578,0.242342,0.256786,0.272387,epistasis,ENST00000334583,ENSCSAT00000001945,ENSBTAT00000025153,ENSECAT00000029065,ENSOART00000003354,XM_018062164.1,ENSCAFT00000048944
ENSG00000159761_C16orf86,0.42842299999999994,0.46845600000000004,0.510307,0.520213,0.5668880000000001,0.610635,epistasis,ENST00000403458,ENSCSAT00000001971,ENSBTAT00000064305,ENSECAT00000011127,ENSOART00000003395,XM_005692152.3,ENSCAFT00000037072
ENSG00000159763_PIP,0.703563,0.817242,0.9184450000000001,0.404431,0.443626,0.486291,adaptive,ENST00000291009,ENSCSAT00000005357,ENSBTAT00000008743,ENSECAT00000024305,ENSOART00000019002,XM_005679548.3,ENSCAFT00000005869
ENSG00000159784_FAM131B,0.0466131,0.054583000000000007,0.0635772,0.07264889999999999,0.0883542,0.10631600000000001,unclassified,ENST00000443739,ENSCSAT00000005265,ENSBTAT00000012395,ENSECAT00000021419,ENSOART00000019588,XM_018046842.1,ENSCAFT00000039469
ENSG00000159788_RGS12,0.146725,0.155754,0.164995,0.195785,0.209893,0.222925,epistasis,ENST00000344733,ENSCSAT00000013973,ENSBTAT00000022222,ENSECAT00000021452,ENSOART00000014800,XM_018049799.1,ENSCAFT00000048451
ENSG00000159792_PSKH1,0.0392049,0.0474077,0.057362199999999995,0.056619100000000006,0.07304069999999999,0.0907169,unclassified,ENST00000291041,ENSCSAT00000001996,ENSBTAT00000024011,ENSECAT00000009896,ENSOART00000003510,XM_018062173.1,ENSCAFT00000032388
ENSG00000159840_ZYX,0.173809,0.19009500000000001,0.20869200000000002,0.22399299999999997,0.246319,0.269142,epistasis,ENST00000322764,Null,ENSBTAT00000023912,ENSECAT00000021816,ENSOART00000019633,XM_018046841.1,ENSCAFT00000005812
ENSG00000159842_ABR,0.039187599999999996,0.06962360000000001,0.113568,0.019815400000000004,0.0263043,0.0326156,adaptive,ENST00000574437,ENSCSAT00000012182,ENSBTAT00000011083,ENSECAT00000023892,ENSOART00000012060,XM_018064363.1,ENSCAFT00000030275
ENSG00000159871_LYPD5,0.332802,0.37052399999999996,0.41576499999999994,0.28684699999999996,0.321361,0.354925,unclassified,ENST00000377950,ENSCSAT00000001383,ENSBTAT00000053674,ENSECAT00000018029,ENSOART00000009751,XM_018062540.1,ENSCAFT00000007599
ENSG00000159873_CCDC117,0.24353699999999998,0.283119,0.322347,0.299653,0.330183,0.364045,unclassified,ENST00000249064,ENSCSAT00000008038,ENSBTAT00000004626,ENSECAT00000021738,ENSOART00000003073,XM_018061045.1,ENSCAFT00000049737
ENSG00000159884_CCDC107,0.522876,0.588902,0.6593899999999999,0.543922,0.587481,0.6436149999999999,nearly-neutral,ENST00000426546,ENSCSAT00000008474,ENSBTAT00000015165,ENSECAT00000009157,ENSOART00000012977,XM_005683836.3,ENSCAFT00000046632
ENSG00000159899_NPR2,0.0326894,0.0380175,0.043599599999999995,0.051539999999999996,0.0611961,0.0728397,unclassified,ENST00000342694,ENSCSAT00000008693,ENSBTAT00000065432,ENSECAT00000012549,ENSOART00000012797,NM_001285674.1,ENSCAFT00000003506
ENSG00000159917_ZNF235,0.17635399999999998,0.19158599999999998,0.20599299999999998,0.24559499999999998,0.265652,0.283722,epistasis,ENST00000291182,ENSCSAT00000001350,ENSBTAT00000010143,ENSECAT00000025406,ENSOART00000009848,XM_018062543.1,ENSCAFT00000046136
ENSG00000159921_GNE,0.0268584,0.031714299999999994,0.0373843,0.0408853,0.049883,0.0597761,unclassified,ENST00000396594,ENSCSAT00000008787,ENSBTAT00000001520,ENSECAT00000014756,ENSOART00000012610,XM_018052164.1,ENSCAFT00000003621
ENSG00000159958_TNFRSF13C,0.35388000000000003,0.404993,0.47196499999999997,0.375156,0.417994,0.465088,nearly-neutral,ENST00000291232,ENSCSAT00000003765,ENSBTAT00000037660,ENSECAT00000021916,ENSOART00000020419,XM_018049120.1,ENSCAFT00000001546
ENSG00000160007_ARHGAP35,0.0293181,0.0325094,0.0358951,0.04389559999999999,0.049985,0.0565716,unclassified,ENST00000404338,ENSCSAT00000001043,ENSBTAT00000020651,ENSECAT00000018888,ENSOART00000011781,XM_018062659.1,ENSCAFT00000049532
ENSG00000160013_PTGIR,0.166601,0.187174,0.21085399999999999,0.1851,0.20823200000000003,0.22862800000000003,nearly-neutral,ENST00000291294,ENSCSAT00000001069,ENSBTAT00000019413,ENSECAT00000025327,ENSOART00000011578,XM_013971523.2,ENSCAFT00000006868
ENSG00000160049_DFFA,0.25445,0.279585,0.307937,0.284353,0.309772,0.337542,unclassified,ENST00000377038,ENSCSAT00000017753,ENSBTAT00000017999,ENSECAT00000018718,ENSOART00000005548,XM_005690694.3,ENSCAFT00000026570
ENSG00000160050_CCDC28B,0.0513169,0.0644298,0.08169069999999999,0.0770872,0.09630939999999999,0.118967,unclassified,ENST00000421922,ENSCSAT00000017486,ENSBTAT00000020099,ENSECAT00000017697,Null,XM_005676712.1,ENSCAFT00000017032
ENSG00000160051_IQCC,0.633263,0.688354,0.752246,0.655259,0.6895899999999999,0.724248,nearly-neutral,ENST00000537469,ENSCSAT00000017485,ENSBTAT00000043275,ENSECAT00000016400,ENSOART00000000425,XM_018057671.1,ENSCAFT00000017024
ENSG00000160055_TMEM234,0.185657,0.225994,0.267903,0.193631,0.237213,0.28596900000000003,nearly-neutral,ENST00000373593,ENSCSAT00000017484,ENSBTAT00000012078,ENSECAT00000014962,ENSOART00000000295,XM_013973601.2,ENSCAFT00000017020
ENSG00000160058_BSDC1,0.158977,0.17955,0.202176,0.190281,0.21736799999999998,0.245527,unclassified,ENST00000341071,ENSCSAT00000017477,ENSBTAT00000027526,ENSECAT00000009492,ENSOART00000022811,XM_018057809.1,ENSCAFT00000046289
ENSG00000160062_ZBTB8A,0.11068800000000001,0.125372,0.14080399999999998,0.147513,0.17111300000000002,0.19435,epistasis,ENST00000373510,ENSCSAT00000017475,ENSBTAT00000065441,ENSECAT00000025065,ENSOART00000022801,XM_018057844.1,ENSCAFT00000016620
ENSG00000160087_UBE2J2,0.0374202,0.0459485,0.0559251,0.0565636,0.0738182,0.09253489999999999,unclassified,ENST00000400930,ENSCSAT00000017858,ENSBTAT00000021109,ENSECAT00000016244,ENSOART00000006116,XM_018060550.1,ENSCAFT00000047609
ENSG00000160094_ZNF362,0.0197324,0.026564499999999998,0.0368798,0.030198400000000004,0.041363800000000006,0.056218,unclassified,ENST00000539719,ENSCSAT00000017462,ENSBTAT00000016763,ENSECAT00000022696,ENSOART00000022710,XM_018058101.1,ENSCAFT00000049519
ENSG00000160097_FNDC5,0.019555,0.0280589,0.0400835,0.0321139,0.0454967,0.0640655,unclassified,ENST00000373471,ENSCSAT00000017469,ENSBTAT00000043320,ENSECAT00000020393,ENSOART00000022753,XM_018058037.1,ENSCAFT00000016581
ENSG00000160113_NR2F6,0.026835900000000003,0.034393599999999996,0.0424725,0.0385346,0.0538957,0.07043730000000001,unclassified,ENST00000291442,ENSCSAT00000003690,ENSBTAT00000014791,Null,ENSOART00000019184,XM_018051370.1,ENSCAFT00000024566
ENSG00000160117_ANKLE1,0.338389,0.36403,0.394326,0.36461,0.39019299999999996,0.41640299999999997,unclassified,ENST00000394458,ENSCSAT00000003670,ENSBTAT00000016715,ENSECAT00000000690,ENSOART00000018820,XM_018051374.1,ENSCAFT00000024497
ENSG00000160124_CCDC58,0.08094760000000001,0.10697000000000001,0.14243,0.09776989999999999,0.138497,0.184727,nearly-neutral,ENST00000291458,ENSCSAT00000005430,ENSBTAT00000014792,ENSECAT00000025436,ENSOART00000021911,XM_005675023.2,ENSCAFT00000044804
ENSG00000160131_VMA21,0.0479157,0.0667843,0.0924913,0.083487,0.11738299999999999,0.150344,unclassified,ENST00000370361,ENSCSAT00000005133,ENSBTAT00000008268,Null,ENSOART00000009517,XM_018044323.1,ENSCAFT00000048727
ENSG00000160145_KALRN,0.0278121,0.0310986,0.0348606,0.0384495,0.0436392,0.048405300000000005,unclassified,ENST00000360013,ENSCSAT00000005794,ENSBTAT00000032306,ENSECAT00000029008,ENSOART00000022012,Null,ENSCAFT00000019632
ENSG00000160161_CILP2,0.151323,0.160923,0.170627,0.20044,0.214418,0.226348,epistasis,ENST00000586018,ENSCSAT00000003106,ENSBTAT00000019927,ENSECAT00000000208,ENSOART00000002775,XM_018051498.1,ENSCAFT00000022571
ENSG00000160179_ABCG1,0.03581,0.040758499999999996,0.0458369,0.04941,0.059081100000000004,0.06947089999999999,unclassified,ENST00000398437,ENSCSAT00000006193,ENSBTAT00000028342,ENSECAT00000020485,ENSOART00000011566,XM_018051686.1,ENSCAFT00000044127
ENSG00000160180_TFF3,0.25149099999999996,0.309108,0.371734,0.183077,0.22563899999999998,0.272556,unclassified,ENST00000398431,ENSCSAT00000006189,ENSBTAT00000028349,ENSECAT00000015908,ENSOART00000011597,XM_005675635.3,ENSCAFT00000037259
ENSG00000160181_TFF2,0.31188,0.355953,0.413862,0.21664099999999997,0.25146599999999997,0.288425,adaptive,ENST00000291526,ENSCSAT00000006184,ENSBTAT00000043564,ENSECAT00000017251,ENSOART00000011629,XM_005675636.3,ENSCAFT00000016447
ENSG00000160182_TFF1,0.45345100000000005,0.540196,0.6438550000000001,0.28683000000000003,0.332509,0.3866,adaptive,ENST00000291527,ENSCSAT00000006181,ENSBTAT00000065109,ENSECAT00000019294,ENSOART00000011657,XM_013966484.2,ENSCAFT00000016451
ENSG00000160183_TMPRSS3,0.0874895,0.09732710000000001,0.10701,0.12055,0.13655699999999998,0.152687,epistasis,ENST00000291532,ENSCSAT00000006173,ENSBTAT00000028354,ENSECAT00000000239,ENSOART00000011713,XM_018051696.1,ENSCAFT00000016491
ENSG00000160185_UBASH3A,0.136151,0.14644400000000002,0.15978,0.186391,0.203604,0.21883899999999998,epistasis,ENST00000319294,ENSCSAT00000006164,ENSBTAT00000028356,ENSECAT00000018080,ENSOART00000011758,XM_018051698.1,ENSCAFT00000016539
ENSG00000160188_RSPH1,0.21562800000000001,0.240385,0.268769,0.198942,0.22705,0.251783,nearly-neutral,ENST00000291536,ENSCSAT00000006151,ENSBTAT00000043552,ENSECAT00000010953,ENSOART00000011791,XM_005675639.3,ENSCAFT00000036503
ENSG00000160190_SLC37A1,0.09739910000000002,0.10679100000000001,0.116533,0.11884700000000001,0.1337,0.147612,epistasis,ENST00000398341,ENSCSAT00000006142,ENSBTAT00000043509,ENSECAT00000016652,ENSOART00000011835,XM_018051713.1,ENSCAFT00000043898
ENSG00000160191_PDE9A,0.0815142,0.0904783,0.100397,0.10944100000000001,0.12391300000000001,0.14019,epistasis,ENST00000291539,ENSCSAT00000006120,ENSBTAT00000029195,ENSECAT00000018858,ENSOART00000011956,XM_018051719.1,ENSCAFT00000016669
ENSG00000160193_WDR4,0.22731300000000002,0.24667399999999998,0.270061,0.25617199999999996,0.283677,0.30895900000000004,unclassified,ENST00000330317,ENSCSAT00000006105,ENSBTAT00000028643,ENSECAT00000020430,ENSOART00000011887,XM_018051726.1,ENSCAFT00000016684
ENSG00000160194_NDUFV3,0.556902,0.604776,0.651292,0.57238,0.6050260000000001,0.633889,nearly-neutral,ENST00000354250,ENSCSAT00000006101,ENSBTAT00000043714,ENSECAT00000003259,ENSOART00000011997,XM_018051739.1,ENSCAFT00000046953
ENSG00000160199_PKNOX1,0.030839299999999997,0.0366397,0.0430464,0.0571121,0.06909349999999999,0.08149110000000001,unclassified,ENST00000291547,ENSCSAT00000006094,ENSBTAT00000018809,ENSECAT00000010956,ENSOART00000012042,XM_018051743.1,ENSCAFT00000016720
ENSG00000160207_HSF2BP,0.118603,0.135142,0.15570499999999998,0.16031199999999998,0.18451199999999998,0.211961,epistasis,ENST00000291560,ENSCSAT00000006018,ENSBTAT00000023149,ENSECAT00000018222,ENSOART00000012258,XM_005675652.2,ENSCAFT00000016873
ENSG00000160208_RRP1B,0.35908,0.382844,0.411714,0.425497,0.448564,0.471765,epistasis,ENST00000340648,ENSCSAT00000006009,ENSBTAT00000063907,ENSECAT00000019173,ENSOART00000012301,XM_018051765.1,ENSCAFT00000016891
ENSG00000160209_PDXK,0.0909895,0.102725,0.116318,0.0931815,0.10806700000000001,0.123518,nearly-neutral,ENST00000291565,ENSCSAT00000005999,ENSBTAT00000024203,ENSECAT00000023958,Null,XM_018051780.1,ENSCAFT00000049673
ENSG00000160213_CSTB,0.26460300000000003,0.308458,0.372546,0.19788,0.241367,0.288556,unclassified,ENST00000291568,Null,Null,Null,Null,XM_005675654.3,ENSCAFT00000016906
ENSG00000160214_RRP1,0.27066599999999996,0.301132,0.345622,0.264763,0.291699,0.316531,nearly-neutral,ENST00000497547,ENSCSAT00000005988,ENSBTAT00000043376,ENSECAT00000016782,ENSOART00000012435,XM_018051796.1,ENSCAFT00000016928
ENSG00000160216_AGPAT3,0.0678304,0.0789579,0.0900122,0.07232380000000001,0.0859929,0.0993167,nearly-neutral,ENST00000291572,ENSCSAT00000005975,ENSBTAT00000027260,ENSECAT00000024640,ENSOART00000012506,XM_018051819.1,ENSCAFT00000016943
ENSG00000160219_GAB3,0.29017800000000005,0.313679,0.340428,0.37476,0.39905799999999997,0.42247799999999996,epistasis,ENST00000424127,ENSCSAT00000004753,ENSBTAT00000017338,ENSECAT00000028839,ENSOART00000003246,XM_018044627.1,ENSCAFT00000042971
ENSG00000160224_AIRE,0.257669,0.278018,0.299612,0.322316,0.343098,0.363572,epistasis,ENST00000291582,ENSCSAT00000005871,ENSBTAT00000031852,ENSECAT00000013565,ENSOART00000012853,XM_018050658.1,ENSCAFT00000017065
