CdsId	Chromosome	SeqLength	NbrExons	Ptot	Pn	Ps	Dtot	Dn	Ds	SitesN	SitesS	SFSnLength	SFSsLength	SFSn	SFSs
ENSG00000171017_LRRC8E	19	2388	2	80	52	28	15	4	11	1889	499	52	28	1;2;1;1;2;1;229;1166;1;2;1;1407;1;2;1;1;2;2;3;1;1;1;1;2;1;1;17;2;1;91;5;1;1;1;23;35;1;1;1;13;2;19;1;2;2;1;1;3;5;1;1;4	1;2;1;36;1;1;10;2;4;1;1;2;14;460;815;5;1;17;1;24;9;1;1;375;2;1;228;1
ENSG00000134153_EMC7	15	726	5	13	9	4	1	0	1	515	211	9	4	1;1;16;1;1;1;1;1;3	1;1;1;1
ENSG00000116574_RHOU	1	774	3	16	7	9	4	0	4	374	136	7	9	1;1;1;1;2;1;1	8;646;1;1;18;2;1;42;1
ENSG00000158793_NIT1	1	981	7	24	20	4	6	4	2	670	311	20	4	465;1;1;1;1;1;1;2;1;2;5;1;1;1;5;1;1;8;1;1	6;1;2;1
ENSG00000164830_OXR1	8	2622	16	50	30	20	27	16	11	2082	456	30	20	1;2;1;1;3;1;3;1;1;1;1;1;1;1;3;19;1;1;1;1;1;1;1;28;1;1;1;1;1;2	2;1;3;1;2;6;15;1;2;1;1;4;2;1;1;1;1;2;2;1911
ENSG00000139428_MMAB	12	750	9	29	21	8	10	3	7	527	193	21	8	2437;2;9;1;1;1;1;1;1;15;1;1;1;2;2;34;1;1;1427;1;9	8;1;10;1;2;217;1;1427
ENSG00000197724_PHF2	9	3288	22	73	37	36	29	10	19	2197	650	37	36	18;4;1;1;1;1;1;1;2;2;3;9;4;1;1;1;1;1;1;14;12;2;2;1;36;1;1;1;1;1;1;1;1;5;1;1;1	1;13;8;258;1;530;2;1;1;4;177;102;2;1;1;1;1;1;1;65;1;1;28;68;5;64;37;2;2;1;1;6;1;4;2;1
ENSG00000163618_CADPS	3	4059	30	71	33	38	9	0	9	2890	1168	33	38	1;2;1;1;3;1;1;1;1;1;1;1;2;2;5;2;1;5;2;1;1;1;2;13;1;1;1;1;1;2;6;1;1	1;1;2;1;1;1;1;2;1;1;1;50;1;1;1;1;8;165;1;1;327;2;3;1;7;8;1;1;30;2;3;2;111;1;2;6;1;21
ENSG00000078699_CBFA2T2	20	1842	11	41	22	19	29	18	11	1305	480	22	19	10;16;1;3;1;1;1;1;2;1;1;1;2;1;1;1;1;8;1;1;1;27	1;17;1;1;1;1;31;1;2;1;1657;1;1;1;1;3;1;3;6
ENSG00000173269_MMRN2	10	2847	7	69	39	30	19	9	10	2201	646	39	30	1;1;1;483;1;59;1;1;1;1;15;240;1;5;1;1;76;1;1;1;1;4;1;1;1;4;2;3;83;5;3;2;1;1;2;1;3;1;2121	71;1;1;2;2;1013;1;1;21;4;1;12;1;8;1;2;1;1;1;1;1;1;11;10;3;2;84;2;1;1
ENSG00000162650_ATXN7L2	1	2166	11	49	33	16	12	8	4	1609	557	33	16	1;2;1;1;1;1;17;1;1;1;2;1;1;1;3;3;1;4;27;1;1;1;1;1;3;1;1;1;1;1;1;1;3	6;1;1;2;27;1;1;1;2;1;5;1;1;1;8;6
ENSG00000125354_SEPT6	X	1302	10	20	10	10	3	2	1	775	278	10	10	1;2;1;1;1;1;1;1;1;1	2;308;1;1;3;1;3;1;1;6
ENSG00000133878_DUSP26	8	633	3	19	10	9	2	0	2	485	148	10	9	15;1;1;1;1;1;1;1;1;1	1;19;33;13;157;6;12;1;40
ENSG00000109072_VTN	17	1434	8	38	29	9	9	3	6	1140	294	29	9	1;8;1;1;2228;1;4;1;1;1;1;1;1;1;1;31;1;2;2;1;1;12;1;2;1;1;1;3;1	2;9;779;59;24;11;10;2;1
ENSG00000157873_TNFRSF14	1	849	8	30	14	16	10	5	5	661	188	14	16	1;1;1929;1;106;1;1;1;1;33;1;3;570;8	8;4;1;2;35;1;4;1;9;3;1;7;1;1;1;2
ENSG00000168803_ADAL	15	1065	10	29	15	14	3	1	2	755	310	15	14	1;1;1;19;2;1;2;1;52;5;2;1;38;1;4	1;1;10;2;2308;42;2;1;17;1;1;1;5;1
ENSG00000196449_YRDC	1	837	5	16	8	8	5	1	4	602	235	8	8	1;1;1;1;6;1;14;1	1;5;5;1;1;1;1;15
ENSG00000139343_SNRPF	12	381	5	7	5	2	3	3	0	268	112	5	2	1;1;1;1;7	1;8
ENSG00000249961_CCDC79	16	2181	17	38	27	11	13	5	8	1588	593	27	11	18;1;7;1;1722;2;1;2;1;2;1;2;1;2;1;2;1;2;1;1;1;1;3;1;3;12;1	1;2;1;2;1;6;1;1;2112;3;1
ENSG00000188937_NYX	X	1443	2	22	12	10	5	1	4	1251	192	12	10	1;1;2;14;1;1;1;15;23;15;1;2	67;3;1;10;1;1;3;10;14;1
ENSG00000140443_IGF1R	15	4101	21	106	45	61	16	0	16	3196	896	45	61	9;1;1;1;1;2;1;1;1;1;1;1;1;1;7;3;9;13;4;1;1;1;1;1;7;1;1;1;7;2;1;1;1;1;2;1;2;1;1;2;1;4;1;2;1	16;2;1;7;1;1;1;15;118;1;65;1;2;2;1;1;1;1;3;1;1;1;2;1;22;1;2;1;1;1;24;1;10;4;2;3;672;1;13;1;1;1;1;2;2;1681;1;1;5;1;5;2;1;1;11;1;2;1;389;2;1
ENSG00000197601_FAR1	11	1545	11	24	9	15	5	1	4	1132	413	9	15	1;17;1;8;1;1;1;1;1	49;3;5;1;2;12;1;77;1;2;31;1;1;1;1
ENSG00000162231_NXF1	11	1857	21	28	13	15	5	0	5	1322	535	13	15	1;1;1;1;1;1;15;1;1;1;5;1;1	1;2;3;2;1;2;2463;1;3;1;1;1;6;1;1
ENSG00000128271_ADORA2A	22	1236	2	28	12	16	6	1	5	982	254	12	16	2;1;1;41;1;4;1;1;1;1;40;2	1;1;1;1;1;1;48;3;1;2;7;124;2215;2;1;1
ENSG00000141627_DYM	18	2007	16	45	28	17	5	0	5	1383	624	28	17	1;1;1;1;1;1;5;1;1;1;1;1;1;2;1;1;1;1;3;1;1;1;3;2;1;1;1;1	2;213;1;4;2;1;1;1;1;2;1;1;1;13;1;1;1
ENSG00000058453_CROCC	1	6051	37	272	184	88	67	20	47	4781	1270	184	88	5;1;6;8;2;8;2;13;2;3;1;1;3;94;13;1;3;8;16;4;1;1;1;9;2;1;1;5;3;6;1;99;1;2;18;26;1;8;56;44;13;1;464;1;4;1;1;1;2;11;1;82;1;12;1;4;1;35;1;1;9;2;1;1;3;1;75;6;1;1;1;1;2;9;1;5;5;1;1;2;2;1;34;11;12;151;1;3;1;1;2;95;3;1;9;1;3;2;1;1;197;1;12;1;7;1;1;3;1;1;6;1;1;2;1;1;1;1;1;1;1;1;6;1;332;3;2;73;188;1;1;1;1;8;1;1;1;1;1;4;42;18;1;3;1;1;1;1;4;1;471;1;12;5;3;1;1;3;24;1;4;1;11;8;4;1;1;1;1;1;31;1;1;1;5;1;1;7;1;5;1;1;1;3	2;1;3;2;1;1;4;1;11;1;1;1;86;2;11;3;1;2;11;6;10;2;1;4;2;2;33;82;1;3;1;1;1190;4;2;33;1;1;1;1;1;2;6;1;1;13;1;1;4;1;12;1;1;3;22;803;1;1;1499;43;11;1;1;1;34;3;2;3;1;11;2;1;2;1;277;1;1;2;1;1;13;1;1;145;1;1;21;6
ENSG00000114767_RRP9	3	1425	15	31	16	15	7	3	4	1083	342	16	15	2;5;2;1;2;4;2;21;2;2;5;11;1;1;1;1	1;1;1;2;1;1;1;8;1;16;1;8;1;2;2
ENSG00000112658_SRF	6	1524	7	20	7	13	8	5	3	1071	315	7	13	1;1;1;1;2;1;1	36;38;1;1;1;1;1;1;1;1;1;1;1
ENSG00000164221_CCDC112	5	1587	10	30	21	9	7	4	3	1353	234	21	9	1;1;2;1;4;16;3;2;1;1;118;17;1;112;1;1;1;1;1;1;1	6;10;1;71;7;1;48;1;1
ENSG00000136514_RTP4	3	738	2	25	20	5	6	2	4	518	217	20	5	1;1;2;3;1;3;900;1;3;39;1;1;1925;57;993;12;1;1442;1;1	396;5;1926;1;1
ENSG00000078814_MYH7B	20	5949	43	225	135	90	20	2	18	4926	1023	135	90	1;12;782;2;136;5;1;12;1;1;1;11;3;1;1;8;1;1;6;1;5;16;1;1;2;2;1;1;13;2;13;2;4;1;2;1;1;2;1;1;1;1;1;2;1;1;1;5;7;1;2;4;21;2;1;1;1;1;1;1;2;2;1;1;1;3;1;1;1;1;3;5;1;8;1;3;4;3;1;1;1;1;1;1;2;3;2;1;1;1;2;1;1;1;1;2;2;17;1;1;1;1;859;1;1;1;3;1;1;1;1;1;8;22;2;2;2;66;1;2;1;11;1;48;3;1;1;2;1;41;1;1;1;1;1	1340;2;2;4;67;16;1;2;5;1;1;1;19;5;874;2;1;249;9;1;6;16;7;2;8;1;1;12;5;13;1;5;2;1075;1;3;2;1987;1;1;1;1;1;1;1;2;1;4;1;1;2201;91;91;3;1;1;1;1;1;402;1;857;1;1;3;1;2;254;1;1;403;2;1;4;5;7;1;1;36;1;66;1;1;2;1;874;1;1;1;1
ENSG00000174130_TLR6	4	2388	1	57	40	17	29	15	14	1761	627	40	17	1;4;3;2;3;48;2;4;6;1;1;1;88;1;159;2;2;1;3;79;1;1;1;171;2;4;577;29;2;1;76;1;1;1;1;300;1;3;1;14	1;4;449;1;6;11;1;2291;2228;1;75;4;1;2;1;1;1
ENSG00000102230_PCYT1B	X	1107	8	12	4	8	44	31	13	800	253	4	8	1;1;1;3	1;2;2;1;1;1;1;397
ENSG00000186009_ATP4B	13	873	7	34	18	16	4	2	2	710	163	18	16	3;336;1;1;1;8;1;1;4;1;1;1;13;3;11;14;5;2	1;1;1025;10;1;3;2;1;1;1;6;1;2370;1;99;3
ENSG00000124191_TOX2	20	1518	9	49	28	21	7	1	6	1202	316	28	21	3;1;1;5;1;1;9;3;2;27;1;1;2;1;1;1;83;1;2;2;1;1;1;1;1;1;1;4	6;1;1;1;1;6;1;1;1;12;3;1;2;1;2;1;1;3;1;2;1
ENSG00000197275_RAD54B	8	2730	14	50	37	13	10	4	6	2155	575	37	13	1;4;7;1;1;1;1;1;8;1;1;3;2;4;1;10;1;2;1;12;1;5;11;1;1;1;54;1;2;1;3;26;2;1;50;1;181	1;1;78;3;1;3;1;9;75;6;2094;1;1
ENSG00000163320_CGGBP1	3	501	1	2	0	2	0	0	0	355	146	0	2		2;13
ENSG00000175662_TOM1L2	17	1521	15	26	8	18	5	1	4	1118	400	8	18	5;1;1;1;1;1;1;1	2;1;1;2;2;1;53;2;1;1;1;3;4;1;1;11;7;2
ENSG00000099864_PALM	19	1161	9	48	26	22	26	9	17	932	208	26	22	1;1;1;1;2272;4;1;1;1;1;1;1;1;3;9;2;1;24;1;1;2;1;1;2;2;1	2;8;1;1;1;1;119;9;4;1;3;477;1;1;7;64;1;1;1;1;1000;1
ENSG00000180383_DEFB124	20	213	2	8	7	1	1	1	0	144	69	7	1	5;2;81;87;2;1;1	1
ENSG00000100372_SLC25A17	22	921	9	23	14	9	6	1	5	651	264	14	9	1;3;1;1;7;7;1;1;1;1;1;23;1;1	1;3;2;34;23;280;5;5;1
ENSG00000152683_SLC30A6	2	1503	15	39	23	16	7	3	4	1036	347	23	16	1;5;1;1;1;1;1;3;1;1;1;1;1;5;1;1;1;2;1;3;1;1;1	1;1;1589;3;1;2;4;1;1;3;1;1;1;1;1;3
ENSG00000120885_CLU	8	1347	8	48	30	18	14	8	6	1043	304	30	18	1;1;1;1;1;1;1;60;327;2;1;1;1;1;2;2;2;1;1;7;1;1;3;14;1;1;1;1;1;1	1;1;2;1;1;28;144;1;1;1;1680;1;1;2;1;8;16;286
ENSG00000204843_DCTN1	2	3834	32	98	64	34	33	13	20	2848	950	64	34	1;1;1;5;2;1;4;1;1;1;1;3;3;18;4;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;9;1;7;1;1;1;1;1;1;1;1;39;1;1;1;1;2;1;1;1;1;16;1;1;3;1;1	16;2;3;11;1;1;1;1;1;1;1;13;1;1;2;82;2;8;9;4;1;1;12;222;1;1;1;10;3;1;1;1;1;1
ENSG00000107281_NPDC1	9	1209	8	61	46	15	52	36	16	614	258	46	15	3;5;2;1;4;1;1;3;1;4;1;1;3;1;3;2;2;1;4;2;1;1;2;1;1;4;2;3;6;6;1;2;1;4;102;3;1;3;1;15;14;1;45;1;14;1	55;1;1;1;91;1;6;8;1;1;1;1;16;4;2
ENSG00000115875_SRSF7	2	714	8	6	3	3	1	0	1	503	211	3	3	1;1;1	27;1;1
ENSG00000170266_GLB1	3	2031	16	51	34	17	11	7	4	1433	598	34	17	1;1;1;1;4;1;1;175;1;3;28;1;365;1;1;1;24;1;4;1;1;1;1;3;2;1;46;1;1;1;1;1;12;2163	1;1;1;3;548;5;1;1;1;1;2;6;2;43;1;1;362
ENSG00000204979_MS4A13	11	456	5	14	10	4	6	5	1	333	123	10	4	33;1;264;2;1;1;1358;1;1;1	1;1;1;539
ENSG00000102471_NDFIP2	13	1008	7	21	15	6	7	3	4	726	282	15	6	1;31;1;46;1;2;1;254;1;1;307;1;3;2;2	1;1;4;8;2;2
ENSG00000163629_PTPN13	4	7470	47	177	123	54	38	16	22	5458	1982	123	54	1;3;6;2;1;42;1;3;1;1;1;1;1;3;1;1;43;1;2;9;1;1;2;4;3;1;8;1;15;1;2;33;2;3;1;1;5;5;1;1;1;2;1;1;2;1;1;1;6;3;1;1;1;1;1;4;30;1;1;1;2;2;1;1;1;1;7;3;1;1;11;1;261;1;1;1;1;794;1;4;6;1;222;2;2;1;1;1;118;1;1;4;1;1;2;1;1;2;2471;1;2;5;34;1;2;51;1;1;5;1;1;1;1;2;3;20;1;2;2;1;1;94;1	2;1;9;4;1;1;27;1;1;1;5;8;1;5;1;1;2;3;1;1;4;3;1;1;1;1448;1;1;2;1;1;1;7;1;14;353;353;1;1;1;1;1;1;4;1;9;1;15;16;1;6;2;2;1
ENSG00000275066_SYNRG	17	3942	22	78	58	20	13	4	9	2739	1203	58	20	1;1;1;1;1;2;1;1;9;12;1;9;1;2;7;4;1;1;2;1;1;8;1;22;1;4;2;1;1;2;10;3;1;1;8;4;2;1;1;3;1;1;849;1;1;1;5;1;1;2;1;1;1009;1;24;1;1;1	1;1;3;8;17;1174;1;2304;285;43;1;1;1;1;1;1;1;1;1;1
ENSG00000020256_ZFP64	20	2043	6	43	19	24	107	68	39	1640	391	19	24	1;10;1;1;3;1;848;1;1;5;1;2;1;1;5;7;1;20;1	1;8;2;780;393;2;1;840;1;3;8;8;7;1;1;1;1;1;842;50;2;1;846;1
ENSG00000126895_AVPR2	X	1113	3	3	1	2	6	1	5	843	270	1	2	23	1176;275
ENSG00000070495_JMJD6	17	1242	7	20	8	12	3	0	3	962	280	8	12	1;1;1;1;2;1;1;1	1;1;4;1;2;1;2;20;2;24;1;13
ENSG00000112246_SIM1	6	2298	11	49	31	18	5	3	2	1750	548	31	18	1;2;1;3;1;2;30;3;1;1;1;1;1;1;5;1;894;1;8;2;892;1;1;1;1;1;2;2;1;1;1	1;1;3;33;1;1;1;1;1;1;2;2;1;1;1;1;1;6
ENSG00000135549_PKIB	6	261	2	6	4	2	1	0	1	166	74	4	2	1;1;2;4	1;1
ENSG00000213015_ZNF580	19	516	1	11	8	3	0	0	0	414	102	8	3	3;1;2;112;1;12;1;1	1;1;906
ENSG00000111364_DDX55	12	1800	14	40	23	17	5	2	3	1274	526	23	17	6;1;8;6;7;50;1;1;2;1;762;11;1;1;1;1;1;1;1;505;1;2;1	1;1;364;5;4;1;51;1;1;1;1;40;34;2;1266;1;70
ENSG00000101342_TLDC2	20	645	6	32	24	8	2	0	2	484	161	24	8	1;2;1;26;1;2;1;1;2;1;6;9;66;1;3;42;3;1;1;14;14;6;9;1	10;1;4;3;1;1164;1;1
ENSG00000124313_IQSEC2	X	4464	15	2	1	1	64	46	18	2170	509	1	1	12	19
ENSG00000173950_XXYLT1	3	1179	4	25	16	9	9	4	5	1003	176	16	9	10;1;1;1;1;4;6;1;65;14;1;1;1;1;1;11	1;54;35;1;1;2;18;1;4
ENSG00000133059_DSTYK	1	2787	13	62	42	20	4	4	0	1974	813	42	20	1;3;2;1;195;1;4;5;3;1;1;2;1;76;2;1;1;2;1;1;1;1;13;1;1;1;1;1;1;1;1;2;2;1;1;1;1;174;1;4;1;1	1;1860;1;1;2;1;1;1;13;1;37;46;2;2;1;2;1;1;1;13
ENSG00000166323_C11orf65	11	939	8	16	13	3	4	0	4	717	222	13	3	1;2;1;8;1;3;1;1;1;31;18;34;10	62;4;1
ENSG00000213780_GTF2H4	6	1386	13	28	14	14	4	0	4	1018	368	14	14	1;2;3;5;1;1;1;1;13;1;2;3;1;2	1;2042;1;19;2;1;17;2;3;1;24;69;7;2
ENSG00000143412_ANXA9	1	1035	12	24	21	3	2	1	1	739	296	21	3	1;4;46;10;1;5;1;110;20;6;3;318;2;8;9;1;1;1;1;1;1	1;3;2463
ENSG00000011275_RNF216	7	2769	16	71	40	31	10	2	8	1930	839	40	31	1;1;4;9;1;4;1;1;1;1;1;1;1;1;1;1;2;2;1;1;6;4;1;3;6;1;1;1;1;11;5;2;1;1;1;1;37;8;3;1	1;1;1;1;3;1;11;2;1;9;1;1;147;1;2;17;38;1;2;2;687;2;1;4;1;104;1;1;4;69;1
ENSG00000172365_OR5B2	11	927	1	30	21	9	9	7	2	411	171	21	9	35;1;1120;1;2461;3;20;1;2;1;1;24;1;2;1;2;1;187;2;1;1	2;1;26;1;1;1;7;1;1
ENSG00000181195_PENK	8	801	2	25	13	12	3	1	2	575	226	13	12	4;1;2;1;1;8;26;1;1;51;5;1;1	165;1;1;4;37;1;1;12;6;1;668;1
ENSG00000010278_CD9	12	684	8	15	6	9	3	1	2	524	160	6	9	1;1;1;1;2;1	14;1;11;7;1;7;23;2;6
ENSG00000153066_TXNDC11	16	2955	13	93	61	32	19	11	8	2154	801	61	32	3;1;1;1;1;1;4;1;1;1;4;1;1;2263;5;1;1;1;19;1;1;1;1;1;5;1;1;1;2;2;1;1;13;1;1;1;1;3;1;1;10;1;23;1;1;1;1;2;1;1;1;1;2;1;1;18;1;1;7;1316;3	1;1;4;3;1;1;3;46;47;7;1;1;10;1;5;1;2;1;3;1;1;8;14;2;2;1;6;1;1;2086;3;1
ENSG00000165912_PACSIN3	11	1272	9	46	29	17	4	0	4	1003	269	29	17	1;1;1;3;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;5;2;1;494;7;1;1;1;1;8	4;1;1;1;25;1;3;2;1;1;1;152;1;10;1;1;1
ENSG00000111679_PTPN6	12	1872	15	0	0	0	30	16	14	1520	346	0	0		
ENSG00000166689_PLEKHA7	11	3813	27	118	75	43	23	7	16	2443	752	75	43	12;1;2;1;6;1;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;1;1;1;2;1;1;6;1;1;1;1;81;1;31;1;1;1;3;2;1;2;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;2;1;26;215;27;8;1;1;1;1;2;1;1;6	1;1;41;1;95;1;322;2;2;2;2;1;1;1;1;1;566;1;2;1;3;5;1;1;1;86;141;7;4;1;1;1;973;1;2;1;2;2;1;6;1;40;1463
ENSG00000128059_PPAT	4	1551	11	25	11	14	9	2	7	1217	334	11	14	1;10;1;2;1;1;1;1;1;1;4	8;1;7;65;98;4;1;1;629;1;1303;1;1;3
ENSG00000115183_TANC1	2	5583	25	132	75	57	28	17	11	3859	1622	75	57	683;1;38;1;1;1;2;1;101;163;1;1;1;1;3;1;1;50;1;1;3;1;1;4;10;1;1;1;2;1;1;1;5;1;3;2;1;1;1;13;1;1;4;1;1;1;1;1;6;1;1;5;5;1;3;2;673;1;62;7;1;2;1;1;1;1;1;1;1;2;3;220;1;1;1	1;6;6;1;2;1;1;1;1;1;2;1;1;1;2;1;800;105;2;1;1;1;208;1;1;1;58;1;1;1;13;1;1;1;1;1;2;3;685;2;2398;1;1;1;14;10;1;1;2459;2398;1;2;1;1;3;22;3
ENSG00000101199_ARFGAP1	20	1242	13	50	31	19	12	7	5	964	278	31	19	3;2;1;1;1;1;5;18;1;1;8;10;1;3;1;1;1;1;1;1;2;3;1;1;1;1;1;5;4;1;1	2;5;1;192;1;1;2;11;1;1;18;1;1;1;1;6;2;2;1
ENSG00000107949_BCCIP	10	966	8	20	15	5	7	6	1	673	293	15	5	1;2;1;2;4;1;1;4;2;1;1;1;2;2;13	1;1;2;2;1
ENSG00000105866_SP4	7	2352	6	29	12	17	3	0	3	1707	645	12	17	1;1;1;1;50;51;2;1;1;1;1;1	53;1;2;4;1;2;15;1;1;1;4;2;1;12;11;1;1
ENSG00000155380_SLC16A1	1	1500	4	29	20	9	5	3	2	1093	407	20	9	1;1;1619;3;1;13;1;1;2;2;26;1;2;1;2;1;4;1;2;1	1;36;2;1;6;1;1;1;2
ENSG00000071564_TCF3	19	2037	18	113	65	48	82	35	47	1332	354	65	48	1;2;3;1;1;5;4;5;2;2;41;1;1;2;1;569;4;1;3;1;1;1;1;564;16;1;2;1;1;1;7;1;1;1;1;1;1;5;1;2;1;1;1;83;1;1;3;1;42;9;1;1;1;1;3;15;2;1;2;1;5;1;1;1;2	1;2;3;3;1;7;7;2;2;5;3;1;1;1179;1884;536;1;1;1;3;1;3;1;83;1;6;1;1;2;1;31;1698;6;2;2;1;84;1;1;3;1;1;1;2;5;1;2;1
ENSG00000153975_ZUFSP	6	1734	9	36	21	15	7	5	2	1331	403	21	15	1;1;2;1;3;2;1;2030;4;1;1;13;1;3;1;1;8;1;1;1;1	1;2;2;1;2;13;3;1;1;8;15;1;3;2;1
ENSG00000163281_GNPDA2	4	828	6	11	8	3	1	0	1	643	185	8	3	1;1;1;1;1;1;1;7	86;1;4
ENSG00000142192_APP	21	2310	18	47	26	21	7	1	6	1610	700	26	21	1;1;1;8;19;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	10;1;42;14;1;1;3;1;2;1;1;124;1;6;1;3;2;1;6;2;1
ENSG00000273706_LHX1	17	1218	5	23	9	14	30	19	11	1037	178	9	14	1;3;84;1;1;24;1;1;21	64;4;1;50;1;1;1;1;1;6;1;14;2;135
ENSG00000166986_MARS	12	2700	21	61	44	17	8	4	4	1917	783	44	17	2;1;1;1;1;2;1;1;2;1;1;18;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;1;1;2;1;16;2;1;1;1;1;2;2;1;6	1;2;32;10;2;3;1;110;2;30;32;1;1;1;1;51;1
ENSG00000088766_CRLS1	20	903	7	14	9	5	4	0	4	610	293	9	5	388;19;5;1;259;21;5;1;1	15;15;1;20;1
ENSG00000100426_ZBED4	22	3513	1	120	49	71	36	14	22	2600	913	49	71	1;1;29;1;1;1;1;6;35;1;1;1;2;2;1;1;1;2;1;1;2;2;1;6;10;1914;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;1;3;2;1;14	1;1;6;12;1;1;1;1;324;324;2;74;1;2;2;329;1;1;23;2002;89;89;11;3;39;1;3;1;1;2;1;1;1;1;2;2;1;2;1;1;41;18;87;1;10;1;1;1;30;2;5;2;1;2;1;1;6;2053;1;1;1;1;11;1;1;1;4;23;1;1;49
ENSG00000152578_GRIA4	11	2706	16	39	17	22	26	14	12	2195	502	17	22	10;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1	1;1;1;1;1;22;1;1;1;1;1;2;1;1;1;1;2;50;1;355;1;2
ENSG00000100012_SEC14L3	22	1200	12	45	29	16	9	5	4	937	263	29	16	1;2;211;2;9;1119;1;1;1;3;1;1;1;1102;1;11;1;2;1;1;18;2271;1;70;1;70;1;1;1	1;1;1;1142;7;1;1;1;3;13;1;1;1;1;1;2
ENSG00000120093_HOXB3	17	1293	2	40	22	18	4	2	2	1024	269	22	18	1;1;1;1;6;1;1;1;1;5;2;5;1;4;1;1;1;14;3;1986;1;5	1;1;130;1;2;27;2;1;1;1;1;1;1;1;1;21;2;1
ENSG00000182636_NDN	15	963	1	22	14	8	1	0	1	794	169	14	8	16;9;1;1;1;1;1;2;38;1;1;1;3;1	1;1;949;2;2;1;1;1
ENSG00000163694_RBM47	4	1779	4	40	19	21	11	1	10	1377	402	19	21	1541;3;1;1;1;3;32;2;2;1;1;1;1;1;1;1;2;1;1	1;137;1;33;1;2;2;176;976;2;1;1;1490;12;1;1;15;1;992;4;65
ENSG00000122482_ZNF644	1	3981	5	78	51	27	16	6	10	2951	1018	51	27	1;2;1;3;1;6;2;7;1;1;51;61;1;1;20;1;1;1;3;3;1;4;1;1;7;1;5;1;1;61;61;1;1;1;1;1;3;1;11;4;1;17;1;1;1;1;1;1;45;2;2	5;7;14;1;1;1;1;2;1;3;1;5;8;1;62;1;7;5;1;2;2;14;61;2;8;5;1
ENSG00000124535_WRNIP1	6	1995	7	63	29	34	20	3	17	1539	456	29	34	2;14;2;1;1;1;18;1;1;2;1;1;1;1;1;1;1;1;2;1;1;4;1;1;1;1;20;1;1	1;3;41;56;1;1;1;6;89;1786;3;1;2;126;1;8;2145;2;1;1;1;1;1;2;33;1;1;2;1052;1;4;6;1;1
ENSG00000105467_SYNGR4	19	702	4	29	23	6	13	8	5	533	118	23	6	1;3;260;8;14;54;1;1;1;1;1;3;2;1;7;16;1;13;1;1;1;1;1	1;1;6;3;27;25
ENSG00000171163_ZNF692	1	1572	12	40	22	18	6	3	3	1104	468	22	18	1;3;1;2;32;1;1;4;1;5;1;1043;4;1;5;1;2;1;1;2;2;5	1;1;1;36;1;38;2;1;2;6;1;4;3;1;79;2;1;4
ENSG00000203867_RBM20	10	3681	14	106	76	30	20	6	14	2580	1101	76	30	1;1;1;8;1;1;2;1;135;1;4;2;1;1;2;136;1;1;1;1;1;1;3;4;1;1;1;1;4;1;3;1;1;2;10;2;1;2;1;2;1;1;4;5;8;1;1;1;1;1;1;2;9;1;1;29;2;1;1;4;1;1;1;88;3;1;5;10;1;1;1;3;1;1;1;1517	1113;2;1;2;1;2;2;1;2;1;1;7;1;1;100;1;5;5;1;1;2;1;1;3;91;1;3;1;2;1
ENSG00000121316_PLBD1	12	1659	11	45	27	18	13	5	8	1145	514	27	18	11;2436;5;31;7;1;1;1;363;2;1;1;2;575;2;1;2;1;1;1;2;2;1;1;11;927;3	1;1;1;1;1;2;1420;1;1;1;1;1;12;16;1;381;1;4
ENSG00000106261_ZKSCAN1	7	1689	5	34	19	15	4	2	2	1197	492	19	15	1;1;1;6;1;1;2;3;26;3;1;1;1;1;1;1;1;1;1	1;1;1;1;1;1;4;5;11;1;2;1;2;1;1
ENSG00000183379_SYNDIG1L	14	714	3	24	11	13	12	9	3	565	149	11	13	2;1;1;2;7;50;1;1;521;10;1	6;1;1;7;1;1;31;14;1;1;2307;3;5
ENSG00000103540_CCP110	16	3036	14	74	43	31	20	15	5	2223	810	43	31	6;1;1;1;1203;861;3;1;1;1;68;780;1;1;16;1;1;2;4;1;1;84;2;1;1;1;1;2;1;1;1;1;12;1;15;1;1;1;2;1;3;1;1	1;1;19;1;1088;1;1;1;1;2;386;1;1;776;365;1;1;362;1;1;1;7;1;1;3;2;100;68;1;1;82
ENSG00000178343_SHISA3	4	714	2	21	9	12	3	2	1	579	135	9	12	1027;1;1;1;5;1;1;2;1	437;3;1;1;1;1;1;2;1;44;15;2
ENSG00000075618_FSCN1	7	1479	5	35	11	24	11	0	11	1334	145	11	24	2;1;1;18;1;1;6;4;1;1;1	4;1;1;18;3;1;1;14;1;1;68;68;12;1;1;2;1193;3;1;1;1;2;1;1
ENSG00000183496_MEX3B	15	1707	2	39	20	19	8	2	6	1320	386	20	19	1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	2;1;1;1;6;1;4;20;1;3;292;4;1;1;1;1;1;1;1
